,Obj1XPos,Obj1YPos,Obj1Dir,Obj2XPos,Obj2YPos,Obj2Dir,CollisionX,CollisionY,Outcome
4261,3,1,0,8,0,0,3,0,0
4262,7,8,4,6,1,2,7,0,0
4263,1,0,3,6,3,3,3,2,0
4264,4,1,6,1,5,3,1,1,0
4265,8,1,2,3,8,2,10,1,0
4266,2,8,4,0,1,5,2,0,0
4267,6,2,1,8,4,4,8,2,0
4268,2,2,3,1,2,3,1,1,0
4269,5,8,0,0,6,3,5,0,0
4270,1,3,5,0,2,1,3,5,0
4271,3,0,0,1,0,1,3,0,0
4272,8,8,5,0,3,2,6,10,0
4273,8,5,3,3,1,0,10,7,0
4274,1,2,0,0,1,1,1,1,0
4275,5,6,0,7,6,5,5,0,0
4276,3,5,1,1,3,3,5,3,0
4277,4,7,3,5,3,5,6,9,0
4278,3,3,3,7,3,2,3,3,1
4279,8,7,3,4,4,6,10,9,0
4280,3,3,4,1,1,0,3,0,0
4281,1,7,4,7,1,2,2,9,0
4282,7,6,1,4,6,2,9,4,0
4283,1,7,2,7,2,4,3,7,0
4284,6,6,4,2,6,6,6,0,0
4285,3,0,5,2,2,6,3,0,0
4286,0,1,4,8,6,5,0,2,0
4287,2,3,2,7,4,3,4,3,0
4288,4,2,1,8,4,5,6,2,0
4289,3,3,0,1,4,4,3,0,0
4290,1,2,0,3,2,6,1,1,0
4291,8,7,3,1,2,0,10,9,0
4292,4,3,6,5,1,1,2,3,0
4293,7,6,3,6,3,4,9,8,0
4294,8,5,5,8,4,5,6,7,0
4295,0,2,1,2,2,6,0,2,0
4296,2,8,3,6,6,6,4,10,0
4297,5,5,2,1,7,2,7,5,0
4298,1,4,1,8,4,4,3,2,0
4299,5,4,1,5,4,3,5,4,1
4300,6,5,5,0,8,3,4,7,0
4301,0,4,4,7,6,5,0,4,0
4302,0,7,3,4,0,5,0,7,0
4303,2,8,5,3,0,2,2,10,0
4304,3,5,3,2,5,0,5,7,0
4305,3,6,2,1,8,2,5,6,0
4306,0,3,6,5,2,0,0,3,0
4307,4,6,1,0,7,5,6,4,0
4308,0,4,5,4,5,5,0,4,0
4309,3,6,6,2,3,0,1,6,0
4310,5,7,3,8,7,6,7,9,0
4311,5,8,1,6,3,4,7,6,0
4312,2,3,4,4,3,3,2,3,1
4313,8,1,0,8,3,2,8,0,0
4314,3,5,3,2,1,6,5,7,0
4315,6,6,6,5,4,6,4,6,0
4316,3,6,6,2,6,5,1,6,0
4317,2,4,1,7,7,5,4,2,0
4318,3,7,4,0,7,6,3,0,0
4319,6,7,5,5,5,4,4,9,0
4320,5,7,2,2,5,2,7,7,0
4321,0,7,5,1,6,1,0,7,0
4322,8,5,2,0,2,2,10,5,0
4323,7,1,6,8,6,0,1,1,0
4324,1,2,6,4,3,2,3,2,0
4325,6,7,2,3,6,0,8,7,0
4326,1,7,0,0,4,3,1,1,0
4327,2,0,2,7,0,1,2,0,0
4328,2,8,2,7,7,6,4,8,0
4329,7,8,1,7,3,3,9,6,0
4330,6,5,6,1,4,2,4,5,0
4331,6,8,5,6,2,5,1,7,1
4332,6,8,6,5,0,3,4,8,0
4333,3,6,1,4,1,3,5,4,0
4334,1,0,4,6,8,0,1,1,0
4335,5,4,4,0,3,1,5,0,0
4336,1,8,4,6,0,4,1,10,0
4337,6,0,2,4,2,4,6,0,0
4338,4,1,5,6,6,1,4,3,0
4339,1,2,5,4,6,1,3,4,0
4340,2,4,6,4,6,2,2,4,0
4341,3,4,5,5,8,4,1,6,0
4342,3,3,5,3,3,1,3,3,1
4343,3,4,2,8,5,2,5,4,0
4344,6,3,1,0,2,3,8,1,0
4345,6,7,2,8,3,2,8,7,0
4346,4,7,0,4,5,5,4,0,0
4347,0,5,0,6,7,2,0,5,0
4348,2,5,3,0,0,1,4,7,0
4349,4,0,6,1,1,4,4,0,0
4350,1,6,5,8,0,5,3,8,0
4351,2,7,4,5,5,3,2,0,0
4352,0,0,0,5,0,6,0,0,0
4353,8,0,4,7,6,1,8,0,0
4354,6,8,6,0,0,5,4,8,0
4355,6,3,5,8,3,2,4,5,0
4356,2,4,6,3,1,2,2,4,0
4357,8,1,0,0,1,1,8,0,0
4358,2,5,6,0,2,0,2,5,0
4359,7,0,5,4,4,2,7,0,0
4360,1,7,3,2,7,2,3,9,0
4361,3,3,2,7,7,5,5,3,0
4362,3,0,2,4,0,1,3,0,0
4363,1,4,3,2,2,5,3,6,0
4364,7,7,4,8,1,1,7,0,0
4365,1,2,1,5,8,6,3,2,0
4366,6,7,3,7,1,1,8,9,0
4367,6,8,6,0,5,3,4,8,0
4368,3,8,2,0,7,3,5,8,0
4369,8,8,1,0,6,0,10,6,0
4370,7,7,0,0,7,3,7,0,0
4371,6,0,6,7,0,4,6,0,0
4372,6,5,2,0,2,1,8,5,0
4373,8,7,4,2,2,5,8,0,0
4374,2,5,3,1,4,6,4,7,0
4375,6,7,1,2,5,3,8,5,0
4376,3,0,0,5,2,0,3,0,0
4377,3,1,1,8,4,5,5,3,0
4378,4,8,0,6,7,0,4,0,0
4379,4,0,2,5,3,4,4,0,0
4380,0,7,6,0,3,5,0,7,0
4381,6,8,0,2,8,5,6,0,0
4382,6,7,1,3,0,2,8,5,0
4383,1,3,1,7,6,6,3,1,0
4384,5,3,1,4,5,3,7,1,0
4385,0,6,3,6,6,5,0,6,0
4386,2,5,6,4,8,1,2,5,0
4387,1,7,3,7,7,3,7,7,1
4388,5,5,3,0,3,1,1,1,0
4389,0,1,2,8,5,0,1,1,0
4390,2,4,6,2,2,5,2,4,1
4391,1,1,6,8,2,3,1,1,0
4392,6,8,0,6,4,6,6,0,0
4393,7,6,2,7,7,5,9,6,0
4394,1,2,2,6,3,4,3,2,0
4395,7,2,1,5,6,0,9,2,0
4396,1,2,3,4,4,2,3,4,0
4397,0,5,3,4,1,0,0,5,0
4398,5,3,4,3,7,1,5,5,1
4399,6,4,5,4,1,0,4,6,0
4400,2,0,6,7,2,0,2,0,0
4401,0,8,1,7,3,3,0,8,0
4402,6,6,3,0,3,2,1,1,0
4403,5,0,5,3,7,2,5,0,0
4404,7,1,3,0,1,0,9,3,0
4405,8,3,1,4,4,1,10,1,0
4406,3,0,3,6,8,3,3,0,0
4407,3,8,3,6,3,4,5,10,0
4408,8,8,4,1,1,5,8,0,0
4409,7,1,2,7,1,1,7,1,1
4410,8,6,0,3,0,2,8,0,0
4411,7,3,2,7,2,1,10,3,1
4412,0,3,0,8,4,5,0,3,0
4413,3,2,6,5,5,1,1,2,0
4414,6,2,0,1,4,4,6,0,0
4415,7,2,4,4,1,6,7,0,0
4416,6,4,5,5,4,4,5,5,1
4417,2,1,6,1,6,3,1,1,0
4418,2,5,4,6,3,3,2,0,0
4419,8,1,6,7,4,6,1,1,0
4420,2,4,3,6,0,3,4,6,0
4421,8,0,3,7,2,3,8,0,0
4422,4,8,5,0,7,6,2,10,0
4423,5,0,0,8,5,4,5,0,0
4424,7,3,4,0,1,5,7,0,0
4425,5,3,1,0,4,6,7,1,0
4426,5,8,3,8,2,2,7,10,0
4427,4,7,4,8,3,2,4,0,0
4428,6,4,3,4,1,5,8,6,0
4429,7,5,4,5,1,2,7,0,0
4430,4,2,1,1,6,1,6,2,0
4431,3,6,6,2,2,2,1,6,0
4432,6,2,2,6,8,0,8,2,0
4433,4,3,1,3,4,4,6,1,0
4434,2,5,4,4,4,3,2,0,0
4435,7,2,3,7,6,0,9,4,0
4436,0,2,1,5,2,4,0,2,0
4437,0,2,2,0,1,1,0,2,0
4438,3,4,5,5,0,5,1,6,0
4439,8,7,6,2,3,4,6,7,0
4440,3,3,6,0,3,6,1,3,0
4441,7,6,4,4,8,5,7,0,0
4442,4,2,6,5,1,3,2,2,0
4443,4,7,6,8,6,0,2,7,0
4444,0,1,6,8,2,5,-20,1,0
4445,6,1,3,3,4,3,8,3,0
4446,3,3,3,0,0,1,1,1,0
4447,5,7,2,4,3,4,7,7,0
4448,0,6,2,3,5,3,0,6,0
4449,6,3,0,0,2,3,6,0,0
4450,0,2,1,4,4,5,0,2,0
4451,3,5,5,6,0,4,1,7,0
4452,8,8,1,5,3,6,10,6,0
4453,3,4,5,2,1,3,1,6,0
4454,2,2,2,7,1,2,4,2,0
4455,7,8,6,0,1,3,5,8,0
4456,6,6,5,3,3,0,4,8,0
4457,2,4,5,4,4,6,2,6,0
4458,6,4,2,3,5,5,8,4,0
4459,4,5,5,7,6,3,2,7,0
4460,0,4,1,3,4,0,0,4,0
4461,4,2,4,6,0,0,4,0,0
4462,6,2,5,8,2,2,4,4,0
4463,0,6,6,3,2,0,0,6,0
4464,3,7,0,7,6,4,3,0,0
4465,3,1,3,6,3,0,5,3,0
4466,5,3,5,6,4,0,3,5,0
4467,5,1,4,5,5,5,5,0,0
4468,0,6,2,2,7,5,0,6,0
4469,1,5,0,2,5,3,1,1,0
4470,1,0,4,0,0,2,1,1,0
4471,1,6,4,7,6,0,3,8,0
4472,8,2,5,7,7,2,6,4,0
4473,1,1,2,0,6,4,1,1,0
4474,8,5,3,8,5,4,8,5,1
4475,5,3,6,6,3,6,3,3,0
4476,2,2,0,5,1,2,2,0,0
4477,6,7,1,1,6,4,8,5,0
4478,7,0,5,1,5,0,7,0,0
4479,2,5,5,6,1,5,2,7,0
4480,2,6,5,6,1,1,2,8,0
4481,0,7,1,1,2,2,0,7,0
4482,8,6,0,1,7,6,8,0,0
4483,3,8,0,1,5,6,3,0,0
4484,3,4,3,1,1,4,5,6,0
4485,5,6,6,5,8,0,3,6,0
4486,7,5,3,7,4,5,9,7,0
4487,2,7,0,0,3,5,2,0,0
4488,7,1,4,6,4,3,7,0,0
4489,2,5,3,3,0,4,4,7,0
4490,2,8,3,7,5,0,4,10,0
4491,7,8,4,6,4,0,7,0,0
4492,0,6,5,0,6,5,0,6,1
4493,0,2,5,1,0,1,0,2,0
4494,2,1,6,2,0,5,1,1,0
4495,6,4,4,6,2,4,6,9,1
4496,1,5,2,5,8,0,3,5,0
4497,0,2,6,4,2,2,0,2,0
4498,8,2,4,8,8,2,8,0,0
4499,6,8,3,0,8,5,8,10,0
4500,1,3,1,5,8,1,3,1,0
4501,2,3,6,7,0,2,2,3,0
4502,1,4,0,0,7,3,1,1,0
4503,7,7,2,6,5,5,9,7,0
4504,2,5,4,4,1,6,2,0,0
4505,8,1,1,8,6,1,10,3,0
4506,7,3,3,2,3,1,9,5,0
4507,1,5,3,6,6,1,3,7,0
4508,2,0,5,1,1,6,2,0,0
4509,2,6,6,5,2,1,2,6,0
4510,0,8,5,4,1,0,0,8,0
4511,1,4,5,1,6,2,3,6,1
4512,6,5,6,5,6,5,4,5,0
4513,6,2,0,8,1,2,6,0,0
4514,4,8,2,2,8,3,6,8,0
4515,0,6,0,3,7,4,0,6,0
4516,6,1,0,4,7,0,6,0,0
4517,2,0,5,8,1,1,2,0,0
4518,0,7,1,2,3,5,0,7,0
4519,6,0,5,2,4,3,6,0,0
4520,7,1,5,4,2,6,7,3,0
4521,6,6,4,6,3,6,6,0,0
4522,3,7,2,4,7,5,5,7,0
4523,5,4,3,2,6,0,7,6,0
4524,3,7,1,6,3,5,5,5,0
4525,0,2,6,0,7,6,0,2,0
4526,3,8,3,2,0,4,5,10,0
4527,8,2,6,1,8,5,6,2,0
4528,8,1,5,6,0,5,8,3,0
4529,0,6,0,8,4,4,0,6,0
4530,4,7,0,0,6,0,4,0,0
4531,0,3,0,2,6,0,0,3,0
4532,0,5,3,3,8,3,0,5,0
4533,2,8,6,7,2,6,2,8,0
4534,4,1,1,4,4,2,7,4,1
4535,1,6,5,0,7,2,3,8,0
4536,0,4,5,1,2,1,0,4,0
4537,5,4,1,1,7,0,7,2,0
4538,8,8,2,4,3,0,10,8,0
4539,3,4,4,1,2,3,3,0,0
4540,2,2,6,7,3,5,2,2,0
4541,2,0,0,6,6,1,2,0,0
4542,4,3,3,1,2,5,6,5,0
4543,1,3,6,1,0,3,4,3,1
4544,0,5,4,2,5,5,0,5,0
4545,0,0,1,3,3,2,0,0,0
4546,5,8,0,7,2,6,5,0,0
4547,4,4,2,4,0,0,6,4,0
4548,6,4,1,1,0,0,8,2,0
4549,7,1,6,5,3,3,1,1,0
4550,7,3,1,8,1,6,9,1,0
4551,2,5,0,5,1,6,2,0,0
4552,3,0,2,4,4,6,3,0,0
4553,4,6,1,3,0,5,6,4,0
4554,5,5,6,4,8,2,3,5,0
4555,4,2,4,7,2,4,4,0,0
4556,0,1,0,2,5,6,0,0,0
4557,1,3,0,7,4,5,1,1,0
4558,1,4,5,8,1,4,3,6,0
4559,8,4,1,3,8,6,10,2,0
4560,3,2,1,6,4,2,5,2,0
4561,4,0,5,1,6,6,4,0,0
4562,2,1,4,0,7,4,2,0,0
4563,6,2,2,6,4,4,8,2,0
4564,4,7,0,1,3,3,4,0,0
4565,3,1,1,2,6,6,5,3,0
4566,5,5,6,1,0,0,3,5,0
4567,1,5,3,6,8,5,3,7,0
4568,1,1,2,7,8,6,1,1,0
4569,4,1,4,8,3,3,4,9,1
4570,3,2,0,4,1,0,3,0,0
4571,7,3,2,3,4,1,8,3,1
4572,5,3,4,3,1,2,5,0,0
4573,0,3,3,7,2,6,0,3,0
4574,2,5,6,0,5,0,2,5,0
4575,5,7,2,4,6,2,7,7,0
4576,4,6,3,8,5,5,6,8,0
4577,1,5,4,7,7,1,4,7,0
4578,3,6,4,8,0,3,3,0,0
4579,1,5,3,1,7,3,5,9,1
4580,5,0,5,3,8,3,5,0,0
4581,6,6,6,5,0,4,4,6,0
4582,6,5,6,5,7,5,4,5,0
4583,7,2,4,8,7,0,7,0,0
4584,1,7,3,0,0,3,3,9,0
4585,7,1,3,5,2,1,9,3,0
4586,2,8,3,1,4,6,4,10,0
4587,6,0,3,5,3,5,6,0,0
4588,2,0,0,0,7,6,2,0,0
4589,6,8,3,0,5,3,8,10,0
4590,2,3,2,1,5,6,4,3,0
4591,0,6,0,1,2,3,0,6,0
4592,7,4,5,3,8,4,3,8,1
4593,8,8,5,2,6,2,6,10,0
4594,4,7,4,2,3,5,4,0,0
4595,1,0,4,1,3,3,1,1,0
4596,0,0,1,0,0,3,0,0,1
4597,4,7,1,2,1,5,6,5,0
4598,6,8,1,3,7,5,8,6,0
4599,0,5,4,4,6,0,0,5,0
4600,4,8,4,0,4,2,4,0,0
4601,5,4,3,1,7,2,7,6,0
4602,0,6,2,2,2,4,0,6,0
4603,8,4,6,7,5,6,6,4,0
4604,0,8,3,8,8,0,0,8,0
4605,7,4,6,3,4,3,5,4,0
4606,2,0,5,1,6,0,2,0,0
4607,0,6,0,2,8,3,0,6,0
4608,4,0,6,5,0,4,4,0,0
4609,7,6,4,4,0,4,7,0,0
4610,0,5,2,4,8,4,0,5,0
4611,0,5,6,6,6,4,0,5,0
4612,2,0,3,1,7,5,2,0,0
4613,8,6,2,4,0,0,10,6,0
4614,8,8,4,1,4,2,8,0,0
4615,0,6,6,2,7,6,0,6,0
4616,6,7,0,1,3,1,6,0,0
4617,5,7,6,5,0,6,3,7,0
4618,2,6,0,4,3,5,2,0,0
4619,0,1,2,3,6,2,1,1,0
4620,0,5,0,7,7,5,0,5,0
4621,6,3,6,5,1,5,4,3,0
4622,5,7,6,4,5,1,3,7,0
4623,6,8,6,2,7,0,4,8,0
4624,2,8,6,6,4,3,2,8,0
4625,8,8,2,1,4,1,10,8,0
4626,0,2,0,6,4,3,0,2,0
4627,3,0,3,7,7,4,3,0,0
4628,4,1,6,3,2,6,1,1,0
4629,4,3,3,0,5,6,6,5,0
4630,8,5,5,6,1,3,6,7,0
4631,7,2,0,7,6,2,7,0,0
4632,5,0,6,0,7,6,5,0,0
4633,7,4,3,5,1,4,9,6,0
4634,2,7,3,7,4,1,4,9,0
4635,3,4,5,4,6,3,1,6,0
4636,5,6,5,0,4,1,3,8,0
4637,8,5,4,0,1,2,8,0,0
4638,7,7,2,7,5,4,9,7,0
4639,1,0,2,1,6,2,2,0,0
4640,8,8,0,4,7,0,8,0,0
4641,3,5,3,6,1,2,5,7,0
4642,0,6,1,0,8,4,0,6,0
4643,2,7,4,6,1,6,2,0,0
4644,6,7,5,5,5,4,4,9,0
4645,4,3,1,4,3,4,4,3,1
4646,7,2,1,2,7,0,9,2,0
4647,4,5,4,8,0,3,4,0,0
4648,1,5,4,8,1,2,4,7,1
4649,2,7,1,6,7,3,4,5,0
4650,4,1,2,1,5,4,6,5,1
4651,0,8,0,1,1,3,0,8,0
4652,8,6,0,7,2,1,8,0,0
4653,6,4,4,0,3,5,6,0,0
4654,2,3,3,7,0,5,4,5,0
4655,6,8,0,2,6,2,6,0,0
4656,0,8,5,7,3,1,0,8,0
4657,5,7,4,8,0,6,5,0,0
4658,6,4,2,3,8,3,8,4,0
4659,5,4,1,3,8,2,7,2,0
4660,2,8,6,4,7,4,2,8,0
4661,7,6,4,4,1,2,7,0,0
4662,4,6,1,4,3,4,6,4,0
4663,1,4,3,0,3,5,3,6,0
4664,7,0,6,4,6,5,7,0,0
4665,5,5,5,1,7,4,3,7,0
4666,5,6,0,0,4,4,5,0,0
4667,4,6,2,8,4,0,6,6,0
4668,7,1,2,8,3,2,9,2,0
4669,6,8,4,4,2,4,6,0,0
4670,2,5,0,6,7,5,2,0,0
4671,8,4,5,2,1,6,6,6,0
4672,6,7,2,8,5,3,8,7,0
4673,6,3,6,3,1,6,4,3,0
4674,5,0,0,7,7,1,5,0,0
4675,8,6,6,1,8,3,6,6,0
4676,5,6,1,2,6,6,7,4,0
4677,8,1,2,0,4,4,10,1,0
4678,6,2,5,7,6,6,4,4,0
4679,8,0,3,1,5,2,8,0,0
4680,1,5,3,7,4,3,3,7,0
4681,4,7,4,0,5,4,4,0,0
4682,6,2,6,8,4,3,4,2,0
4683,8,8,4,4,8,3,8,8,1
4684,8,8,6,8,5,5,5,8,1
4685,0,0,5,5,3,5,0,0,0
4686,0,3,4,7,2,3,0,3,0
4687,7,3,5,3,0,4,5,5,0
4688,3,8,6,3,7,4,1,8,0
4689,3,8,6,3,7,5,2,8,1
4690,6,5,6,8,8,4,4,5,0
4691,8,7,2,6,0,6,10,7,0
4692,3,1,4,4,3,3,3,2,1
4693,4,0,0,0,5,5,4,0,0
4694,2,3,3,0,7,2,4,5,0
4695,8,1,5,8,2,5,8,3,0
4696,0,5,5,6,4,0,0,5,0
4697,4,5,3,8,7,2,6,7,0
4698,0,4,5,0,8,5,0,4,0
4699,5,3,3,2,3,2,7,5,0
4700,5,2,0,0,4,4,5,0,0
4701,1,4,3,4,8,5,3,6,0
4702,0,8,2,6,0,0,0,8,0
4703,2,6,6,0,3,1,2,6,0
4704,8,4,4,1,5,6,8,5,1
4705,2,4,5,3,5,3,2,6,0
4706,8,1,5,3,5,5,8,3,0
4707,2,4,5,0,4,0,2,6,0
4708,2,2,3,3,8,6,1,1,0
4709,8,7,2,6,6,0,10,7,0
4710,5,5,6,0,8,1,3,5,0
4711,8,5,0,7,3,4,8,0,0
4712,5,3,1,5,1,4,5,9,1
4713,7,1,0,6,8,1,7,0,0
4714,3,4,6,3,7,0,1,4,0
4715,8,2,3,1,6,6,10,4,0
4716,3,5,6,4,6,4,1,5,0
4717,3,2,1,0,1,0,5,2,0
4718,8,3,2,7,2,5,10,3,0
4719,1,3,6,6,5,3,3,3,0
4720,3,2,0,6,1,0,3,0,0
4721,7,6,1,0,5,3,9,4,0
4722,2,5,6,2,4,4,2,5,0
4723,4,1,0,4,0,5,4,0,1
4724,4,3,6,8,0,6,2,3,0
4725,0,7,4,6,2,3,0,7,0
4726,8,7,6,4,1,2,6,7,0
4727,2,6,3,4,5,3,4,8,0
4728,0,5,3,2,6,3,0,5,0
4729,6,0,4,1,4,0,6,0,0
4730,5,6,4,7,6,0,5,0,0
4731,1,8,2,3,0,5,3,8,0
4732,7,6,1,4,1,4,9,4,0
4733,6,7,5,5,6,0,4,9,0
4734,3,3,4,0,8,3,3,0,0
4735,1,7,4,5,8,2,2,9,0
4736,3,2,4,3,0,2,3,0,1
4737,5,1,4,1,7,3,5,0,0
4738,1,0,1,5,6,2,2,-1,0
4739,6,2,3,5,1,5,8,4,0
4740,4,4,2,5,5,6,6,4,0
4741,4,1,5,1,0,5,4,3,0
4742,8,0,0,4,2,0,8,0,0
4743,2,1,3,3,1,4,3,2,1
4744,2,8,4,8,6,0,2,0,0
4745,3,3,3,1,8,4,1,1,0
4746,3,6,3,7,3,1,5,8,0
4747,1,5,4,1,8,5,4,7,0
4748,5,3,6,4,6,5,3,3,0
4749,2,3,1,6,8,5,4,1,0
4750,4,4,3,6,2,2,2,2,1
4751,1,7,1,3,0,4,3,5,0
4752,0,3,2,7,2,4,0,3,0
4753,1,1,1,1,6,2,1,1,0
4754,1,3,0,3,0,6,1,1,0
4755,6,1,2,2,1,2,3,8,1
4756,0,2,0,8,4,3,0,2,0
4757,3,7,6,8,7,4,1,7,0
4758,5,8,5,4,7,1,3,10,0
4759,1,6,1,6,1,1,3,4,0
4760,1,7,1,6,5,4,3,5,0
4761,1,1,6,7,0,0,1,1,0
4762,4,7,0,4,0,5,4,0,1
4763,0,8,2,6,6,5,0,8,0
4764,3,4,3,6,0,1,5,6,0
4765,2,1,5,5,7,0,2,3,0
4766,2,2,3,6,4,6,4,4,1
4767,8,2,2,7,5,5,10,2,0
4768,7,1,2,8,7,1,9,2,0
4769,7,8,5,8,3,0,5,10,0
4770,0,6,0,7,2,6,0,6,0
4771,7,6,1,6,7,3,9,4,0
4772,0,1,5,4,8,2,2,3,0
4773,4,6,1,8,5,3,6,4,0
4774,1,8,3,2,1,6,3,10,0
4775,1,8,2,0,5,2,3,8,0
4776,8,0,2,8,3,4,8,0,1
4777,6,3,4,8,3,2,6,0,0
4778,7,5,1,1,2,5,9,3,0
4779,5,8,5,5,8,4,5,8,1
4780,3,2,1,1,6,6,5,2,0
4781,2,0,0,3,4,1,2,0,0
4782,6,0,4,5,2,2,6,0,0
4783,2,8,2,8,8,0,4,8,0
4784,6,3,2,7,2,6,8,3,0
4785,2,6,6,5,4,4,2,6,0
4786,7,7,6,5,1,4,5,7,0
4787,2,7,4,7,2,4,2,0,0
4788,2,4,1,2,2,6,4,2,0
4789,7,1,0,0,8,6,7,0,0
4790,5,3,4,8,4,0,5,0,0
4791,3,3,6,6,2,6,1,3,0
4792,2,8,1,8,2,6,4,6,0
4793,6,4,6,3,0,3,4,4,0
4794,7,7,6,5,4,6,5,7,0
4795,1,3,3,7,8,1,3,5,0
4796,6,7,5,3,0,3,4,9,0
4797,2,0,4,1,3,6,2,0,0
4798,5,0,2,1,8,2,5,0,0
4799,7,4,1,7,4,1,7,4,1
4800,6,8,5,7,8,3,4,10,0
4801,6,0,6,1,7,6,6,0,0
4802,2,1,5,3,5,2,2,3,0
4803,2,8,1,4,1,3,4,6,0
4804,8,4,2,5,3,5,10,4,0
4805,6,8,0,6,5,3,6,0,0
4806,4,1,3,1,1,5,6,3,0
4807,7,6,4,1,7,5,7,0,0
4808,4,4,3,6,2,3,1,1,0
4809,5,7,4,0,7,1,5,0,0
4810,6,1,1,5,8,3,8,3,0
4811,1,3,3,8,5,6,3,5,0
4812,2,6,6,1,6,5,2,6,0
4813,2,6,2,2,2,1,8,6,1
4814,3,4,0,8,5,6,3,0,0
4815,7,3,3,8,1,2,9,5,0
4816,1,3,3,8,3,2,3,5,0
4817,1,3,1,0,2,4,3,1,0
4818,5,2,0,8,0,6,5,0,0
4819,2,6,4,0,4,4,2,0,0
4820,5,5,2,4,5,0,7,5,0
4821,2,0,1,0,6,1,2,0,0
4822,3,5,6,7,1,6,1,5,0
4823,5,4,1,7,2,3,7,2,0
4824,7,2,4,2,4,1,7,0,0
4825,6,1,5,1,2,6,6,3,0
4826,7,4,1,6,2,5,9,2,0
4827,3,1,1,0,3,1,5,3,0
4828,2,1,2,4,2,5,4,7,0
4829,2,1,5,2,2,4,2,3,0
4830,4,8,3,3,5,5,6,10,0
4831,5,4,6,7,5,2,3,4,0
4832,2,1,5,2,3,6,2,3,1
4833,1,5,4,7,7,0,4,7,0
4834,5,3,1,6,7,6,7,1,0
4835,2,6,6,8,3,1,5,6,1
4836,0,0,6,7,6,2,0,0,0
4837,5,8,4,6,0,2,5,0,0
4838,8,0,3,3,5,3,8,0,0
4839,2,6,1,4,1,3,4,4,0
4840,8,8,6,8,3,0,6,8,0
4841,6,0,2,3,7,6,6,0,0
4842,6,2,0,4,1,5,6,0,0
4843,0,7,1,7,3,3,0,7,0
4844,6,2,3,1,3,1,8,4,0
4845,7,3,1,4,6,4,9,1,0
4846,8,2,4,2,7,3,8,0,0
4847,7,3,3,0,0,6,9,5,0
4848,6,7,1,6,3,3,8,5,1
4849,7,0,2,0,7,4,7,0,0
4850,5,3,5,4,2,4,3,5,0
4851,2,8,6,5,8,3,2,8,0
4852,6,8,0,1,6,6,6,0,0
4853,2,0,3,5,5,5,2,0,0
4854,5,1,6,0,7,4,1,1,0
4855,5,3,6,7,5,3,3,3,0
4856,5,3,1,8,7,1,7,1,0
4857,4,5,0,2,2,4,4,0,0
4858,4,6,1,4,1,0,6,4,0
4859,7,2,6,1,3,6,5,2,0
4860,3,2,2,7,8,2,5,2,0
4861,2,7,5,8,2,3,2,9,0
4862,0,5,4,3,7,1,0,5,0
4863,3,3,3,5,8,1,1,1,0
4864,8,3,4,4,0,2,8,0,0
4865,5,0,6,1,2,3,5,0,0
4866,6,1,6,7,6,4,1,1,0
4867,4,5,2,4,8,6,6,5,0
4868,1,2,6,0,0,1,3,2,0
4869,2,1,2,2,2,5,4,7,0
4870,1,4,6,8,4,2,3,4,0
4871,7,1,0,2,1,2,7,0,0
4872,1,2,1,7,2,0,3,2,0
4873,0,5,6,8,6,6,0,5,0
4874,3,0,5,7,2,2,3,0,0
4875,6,0,2,4,5,2,6,0,0
4876,6,5,5,4,0,6,4,7,0
4877,1,6,0,3,5,2,1,1,0
4878,7,5,4,2,1,6,7,0,0
4879,4,8,1,6,8,5,6,6,0
4880,1,0,3,6,6,2,3,2,0
4881,4,3,1,5,8,2,6,1,0
4882,0,1,5,3,7,0,3,4,1
4883,4,7,6,3,4,1,2,7,0
4884,7,7,4,2,0,5,7,0,0
4885,3,2,2,4,6,3,5,2,0
4886,2,2,5,4,8,6,2,4,0
4887,7,3,2,1,0,6,9,3,0
4888,1,5,3,3,7,1,3,7,0
4889,4,6,4,6,6,2,4,0,0
4890,2,3,1,2,4,0,4,1,0
4891,5,1,0,5,0,6,5,0,1
4892,1,3,6,2,6,4,3,3,0
4893,3,8,2,8,0,6,5,8,0
4894,1,0,6,0,6,3,2,0,0
4895,1,2,3,1,5,6,4,5,1
4896,8,6,4,2,2,2,8,0,0
4897,4,2,4,3,2,1,4,0,0
4898,1,1,1,0,7,0,1,1,0
4899,4,0,2,8,7,4,4,0,0
4900,2,4,2,6,5,1,4,4,0
4901,3,7,5,5,1,4,5,7,1
4902,3,5,1,7,5,4,5,3,0
4903,5,2,4,3,4,4,5,0,0
4904,3,5,1,1,8,3,5,3,0
4905,3,6,2,0,4,1,5,6,0
4906,0,2,2,4,3,1,0,2,0
4907,8,4,6,3,1,5,6,4,0
4908,4,2,6,6,8,4,2,2,0
4909,8,6,6,1,8,1,6,6,0
4910,5,6,5,2,2,6,3,8,0
4911,6,8,4,0,0,2,6,0,0
4912,8,7,3,3,1,3,10,9,0
4913,2,2,4,0,0,5,2,0,0
4914,3,5,0,3,1,0,3,0,1
4915,4,0,1,3,6,2,4,0,0
4916,8,3,2,5,5,2,10,3,0
4917,6,2,3,4,3,4,8,4,0
4918,6,2,4,1,2,6,6,0,0
4919,4,0,4,6,1,6,4,0,0
4920,4,5,4,5,8,5,4,0,0
4921,5,7,0,8,7,2,5,0,0
4922,0,1,0,2,5,1,0,0,0
4923,7,0,5,3,8,1,7,0,0
